"geneSet","description","NES","FDR","Function","Datatype"
"R-HSA-1428517","The citric acid (TCA) cycle and respiratory electron transport",-2.76446970460602,0,"Reactome","PHG_noCTC"
"R-HSA-1566948","Elastic fibre formation",2.17840298757199,6.44658862784822e-05,"Reactome","PHG_noCTC"
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures",2.18452528278069,7.03264213947079e-05,"Reactome","PHG_noCTC"
"R-HSA-977606","Regulation of Complement cascade",2.19016296032592,7.73590635341787e-05,"Reactome","PHG_noCTC"
"R-HSA-6794361","Neurexins and neuroligins",-2.24626862394025,0.00013509126868216,"Reactome","PHG_noCTC"
"R-HSA-8949613","Cristae formation",-2.24352442604702,0.000194193698730605,"Reactome","PHG_noCTC"
"R-HSA-112308","Presynaptic depolarization and calcium channel opening",-2.20945698376356,0.000230155494791828,"Reactome","PHG_noCTC"
"R-HSA-438064","Post NMDA receptor activation events",-2.2246319845269,0.000239007629206899,"Reactome","PHG_noCTC"
"R-HSA-112310","Neurotransmitter release cycle",-2.24204749380235,0.000248567934375175,"Reactome","PHG_noCTC"
"R-HSA-9609736","Assembly and cell surface presentation of NMDA receptors",-2.20199729522461,0.00033290348353818,"Reactome","PHG_noCTC"
"R-HSA-3000157","Laminin interactions",2.15661181734632,0.000416548803645577,"Reactome","PHG_noCTC"
"R-HSA-5682910","LGI-ADAM interactions",-2.18780207571801,0.00048213607960702,"Reactome","PHG_noCTC"
"R-HSA-3560782","Diseases associated with glycosaminoglycan metabolism",2.12865639782027,0.000552564739529848,"Reactome","PHG_noCTC"
"R-HSA-180024","DARPP-32 events",-2.17483993707316,0.000569634849609776,"Reactome","PHG_noCTC"
"R-HSA-163210","Formation of ATP by chemiosmotic coupling",-2.16771461849306,0.000601374034778649,"Reactome","PHG_noCTC"
"R-HSA-416993","Trafficking of GluR2-containing AMPA receptors",-2.15414768794026,0.000679677945557119,"Reactome","PHG_noCTC"
"R-HSA-8849932","Synaptic adhesion-like molecules",-2.15032103725482,0.000706158904474929,"Reactome","PHG_noCTC"
"R-HSA-2129379","Molecules associated with elastic fibres",2.08862406007756,0.000728085303851094,"Reactome","PHG_noCTC"
"R-HSA-3000170","Syndecan interactions",2.10639533370342,0.000773590635341787,"Reactome","PHG_noCTC"
"R-HSA-909733","Interferon alpha/beta signaling",2.09596620900406,0.000773590635341787,"Reactome","PHG_noCTC"
"R-HSA-1474228","Degradation of the extracellular matrix",2.06993299029959,0.000773590635341787,"Reactome","PHG_noCTC"
"R-HSA-6785807","Interleukin-4 and Interleukin-13 signaling",2.05265981806871,0.000773590635341787,"Reactome","PHG_noCTC"
"R-HSA-1474290","Collagen formation",2.0596077290488,0.000814305931938723,"Reactome","PHG_noCTC"
"R-HSA-1442490","Collagen degradation",2.03050054203307,0.000994616531153726,"Reactome","PHG_noCTC"
"R-HSA-111933","Calmodulin induced events",-2.10962702241968,0.00143404577524139,"Reactome","PHG_noCTC"
"R-HSA-111997","CaM pathway",-2.10962702241968,0.00143404577524139,"Reactome","PHG_noCTC"
"R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling",-2.12279792495842,0.00146216431985397,"Reactome","PHG_noCTC"
"R-HSA-5389840","Mitochondrial translation elongation",-2.12204238361818,0.00146477532756799,"Reactome","PHG_noCTC"
"R-HSA-77387","Insulin receptor recycling",-2.11266013808916,0.00146957393633971,"Reactome","PHG_noCTC"
"R-HSA-5368287","Mitochondrial translation",-2.11610313627063,0.00151039543457137,"Reactome","PHG_noCTC"
"R-HSA-111996","Ca-dependent events",-2.10044690172795,0.00159144104325569,"Reactome","PHG_noCTC"
"R-HSA-111932","CaMK IV-mediated phosphorylation of CREB",-2.10264608861686,0.00163122706933708,"Reactome","PHG_noCTC"
"R-HSA-5368286","Mitochondrial translation initiation",-2.09037009621215,0.00173849596958827,"Reactome","PHG_noCTC"
"R-HSA-5419276","Mitochondrial translation termination",-2.07026061358882,0.00183601315163481,"Reactome","PHG_noCTC"
"R-HSA-1268020","Mitochondrial protein import",-2.0714930725795,0.00187871113190539,"Reactome","PHG_noCTC"
"R-HSA-379716","Cytosolic tRNA aminoacylation",-2.06556712527479,0.00196782948047013,"Reactome","PHG_noCTC"
"R-HSA-2243919","Crosslinking of collagen fibrils",1.98437777657878,0.00210979264184123,"Reactome","PHG_noCTC"
"R-HSA-379724","tRNA Aminoacylation",-2.0524789084056,0.00246541565344942,"Reactome","PHG_noCTC"
"R-HSA-177504","Retrograde neurotrophin signalling",-2.04625337478414,0.00254517698761814,"Reactome","PHG_noCTC"
"R-HSA-71406","Pyruvate metabolism and Citric Acid (TCA) cycle",-2.04197341984989,0.00262161493286317,"Reactome","PHG_noCTC"
"R-HSA-9752946","Expression and translocation of olfactory receptors",-2.0199874905024,0.0032973297417115,"Reactome","PHG_noCTC"
"R-HSA-1650814","Collagen biosynthesis and modifying enzymes",1.95577595572835,0.00336343754496429,"Reactome","PHG_noCTC"
"R-HSA-8948216","Collagen chain trimerization",1.942510935947,0.00377125434729121,"Reactome","PHG_noCTC"
"R-HSA-70263","Gluconeogenesis",-2.00675434497841,0.00400815794179969,"Reactome","PHG_noCTC"
"R-HSA-140877","Formation of Fibrin Clot (Clotting Cascade)",1.93448402219223,0.00451776931039603,"Reactome","PHG_noCTC"
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",1.91394533125903,0.00612921811078493,"Reactome","PHG_noCTC"
"R-HSA-8957275","Post-translational protein phosphorylation",1.90620186926477,0.00664714916293684,"Reactome","PHG_noCTC"
"R-HSA-71403","Citric acid cycle (TCA cycle)",-1.96765813244317,0.00696220371745281,"Reactome","PHG_noCTC"
"R-HSA-381753","Olfactory Signaling Pathway",-1.97072805685845,0.00697574227596998,"Reactome","PHG_noCTC"
"R-HSA-451306","Ionotropic activity of kainate receptors",-1.96808322680438,0.00697631702609571,"Reactome","PHG_noCTC"
"R-HSA-451308","Activation of Ca-permeable Kainate Receptor",-1.96808322680438,0.00697631702609571,"Reactome","PHG_noCTC"
"R-HSA-445095","Interaction between L1 and Ankyrins",-1.95755625035929,0.00735891910979136,"Reactome","PHG_noCTC"
"R-HSA-1489509","DAG and IP3 signaling",-1.95854635046973,0.00740710250872452,"Reactome","PHG_noCTC"
"R-HSA-5099900","WNT5A-dependent internalization of FZD4",-1.96006202662202,0.00745703803125525,"Reactome","PHG_noCTC"
"R-HSA-442729","CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde",-1.9434647134129,0.00867844943292636,"Reactome","PHG_noCTC"
"R-HSA-8941326","RUNX2 regulates bone development",1.88882651442414,0.00878577935852458,"Reactome","PHG_noCTC"
"R-HSA-975634","Retinoid metabolism and transport",1.88558041897479,0.00896298115430484,"Reactome","PHG_noCTC"
"R-HSA-5205647","Mitophagy",-1.93830944838153,0.00926863484110822,"Reactome","PHG_noCTC"
"R-HSA-9006936","Signaling by TGFB family members",1.8779561707776,0.00964409658726095,"Reactome","PHG_noCTC"
"R-HSA-166663","Initial triggering of complement",1.87337441830814,0.0104060417721782,"Reactome","PHG_noCTC"
"R-HSA-2214320","Anchoring fibril formation",1.86953476322261,0.0109027930168483,"Reactome","PHG_noCTC"
"R-HSA-72766","Translation",-1.91890467062292,0.0117292994033285,"Reactome","PHG_noCTC"
"R-HSA-8874081","MET activates PTK2 signaling",1.86084221075005,0.0123071237440738,"Reactome","PHG_noCTC"
"R-HSA-445355","Smooth Muscle Contraction",1.85375167892124,0.0125063819380255,"Reactome","PHG_noCTC"
"R-HSA-3656225","Defective CHST6 causes MCDC1",1.85568024701552,0.0128552561461208,"Reactome","PHG_noCTC"
"R-HSA-2173796","SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription",1.85377128122439,0.0128637071362548,"Reactome","PHG_noCTC"
"R-HSA-390666","Serotonin receptors",-1.91013841474481,0.0129632252660823,"Reactome","PHG_noCTC"
"R-HSA-140875","Common Pathway of Fibrin Clot Formation",1.84112327486456,0.014657506774897,"Reactome","PHG_noCTC"
"R-HSA-170834","Signaling by TGF-beta Receptor Complex",1.83969996872106,0.0147378933861268,"Reactome","PHG_noCTC"
"R-HSA-8875878","MET promotes cell motility",1.84172056429735,0.0148654849115678,"Reactome","PHG_noCTC"
"R-HSA-418359","Reduction of cytosolic Ca++ levels",-1.88959959720799,0.0165377859564128,"Reactome","PHG_noCTC"
"R-HSA-5205685","PINK1-PRKN Mediated Mitophagy",-1.88794640776352,0.0165465361077125,"Reactome","PHG_noCTC"
"R-HSA-2453902","The canonical retinoid cycle in rods (twilight vision)",1.82515312641926,0.0171133342989024,"Reactome","PHG_noCTC"
"R-HSA-1296071","Potassium Channels",-1.88477025915861,0.0171375939129759,"Reactome","PHG_noCTC"
"R-HSA-6806667","Metabolism of fat-soluble vitamins",1.82617878941925,0.0173090904657724,"Reactome","PHG_noCTC"
"R-HSA-3656243","Defective ST3GAL3 causes MCT12 and EIEE15",1.81534069796232,0.0173646408571401,"Reactome","PHG_noCTC"
"R-HSA-913531","Interferon Signaling",1.81542772758978,0.0176916814865121,"Reactome","PHG_noCTC"
"R-HSA-9796292","Formation of axial mesoderm",1.82022701104315,0.018050448157975,"Reactome","PHG_noCTC"
"R-HSA-380108","Chemokine receptors bind chemokines",1.81569681078835,0.018050448157975,"Reactome","PHG_noCTC"
"R-HSA-5260271","Diseases of Immune System",1.81708015933676,0.018232124746578,"Reactome","PHG_noCTC"
"R-HSA-5602358","Diseases associated with the TLR signaling cascade",1.81708015933676,0.018232124746578,"Reactome","PHG_noCTC"
"R-HSA-112043","PLC beta mediated events",-1.8729652735403,0.0185230912635346,"Reactome","PHG_noCTC"
"R-HSA-8951671","RUNX3 regulates YAP1-mediated transcription",1.80825842075122,0.0189046211511649,"Reactome","PHG_noCTC"
"R-HSA-111885","Opioid Signalling",-1.86707480667519,0.0197253720649996,"Reactome","PHG_noCTC"
"R-HSA-452723","Transcriptional regulation of pluripotent stem cells",1.80325569645966,0.0200502062629402,"Reactome","PHG_noCTC"
"R-HSA-8941855","RUNX3 regulates CDKN1A transcription",1.80208874344143,0.0201752437697138,"Reactome","PHG_noCTC"
"R-HSA-8963898","Plasma lipoprotein assembly",1.79147851659781,0.0229548144294688,"Reactome","PHG_noCTC"
"R-HSA-112040","G-protein mediated events",-1.84966672633336,0.0231433196251886,"Reactome","PHG_noCTC"
"R-HSA-8866427","VLDLR internalisation and degradation",-1.85138115125308,0.0231641200038059,"Reactome","PHG_noCTC"
"R-HSA-5633008","TP53 Regulates Transcription of Cell Death Genes",1.79149046082042,0.0233897403862163,"Reactome","PHG_noCTC"
